slot_id,date,time,center,vehicle_name,status,is_high_risk_reserve,priority_level
1639,2025-12-21,10:30,Pitstop - Worli,,available,False,normal
1640,2025-12-21,10:30,GoMechanic - Lower Parel,,available,False,normal
1641,2025-12-21,10:30,MyCarHelpline - Matunga,,available,False,normal
1642,2025-12-21,10:30,CarCrew - Prabhadevi,,available,False,normal
1643,2025-12-21,10:30,MyTVS - Thane West,,available,False,normal
1644,2025-12-21,10:30,Bosch - Thane East,,available,False,normal
1645,2025-12-21,10:30,Pitstop - Ghodbunder,,available,False,normal
1646,2025-12-21,10:30,GoMechanic - Wagle Estate,,available,False,normal
1647,2025-12-21,10:30,CarWale - Kalwa,,available,False,normal
1648,2025-12-21,10:30,Autofit - Pokhran Road,,available,False,normal
1649,2025-12-21,10:30,CarFix - Kasarvadavali,,available,False,normal
1650,2025-12-21,10:30,MyTVS - Manpada,,available,True,emergency
1651,2025-12-21,10:30,Bosch - Vashi,,available,True,emergency
1652,2025-12-21,10:30,CarWale - Nerul,,available,True,emergency
1653,2025-12-21,10:30,Pitstop - Sanpada,,available,True,emergency
1654,2025-12-21,10:30,GoMechanic - Airoli,,available,True,emergency
1655,2025-12-21,10:30,MyTVS - Rabale,,available,True,emergency
1656,2025-12-21,10:30,CarCrew - Ghansoli,,available,True,emergency
1657,2025-12-21,10:30,Autofit - Koparkhairne,,available,True,emergency
1658,2025-12-21,10:30,CarDekho - Panvel,,available,True,emergency
1659,2025-12-21,10:30,Pitstop - Powai,,available,True,emergency
1660,2025-12-21,10:30,GoMechanic - JVLR,,available,False,normal
1661,2025-12-21,10:30,MyCarHelpline - Hiranandani,,available,False,normal
1662,2025-12-21,10:30,CarFix - Chandivali,,available,False,normal
1663,2025-12-21,10:30,Bosch - Kurla,,available,False,normal
1664,2025-12-21,10:30,CarWale - Ghatkopar West,,available,False,normal
1665,2025-12-21,14:00,CarWale Service - Chembur,,available,False,normal
1666,2025-12-21,14:00,GoMechanic - Chembur East,,available,False,normal
1667,2025-12-21,14:00,MyTVS - Tilak Nagar,,available,False,normal
1668,2025-12-21,14:00,Pitstop - Ghatkopar,,available,False,normal
1669,2025-12-21,14:00,CarCrew - Vikhroli,,available,False,normal
1670,2025-12-21,14:00,Bosch Car Service - Mulund,,available,False,normal
1671,2025-12-21,14:00,MyCarHelpline - Kanjurmarg,,available,False,normal
1672,2025-12-21,14:00,GoMechanic - Bhandup,,available,False,normal
1673,2025-12-21,14:00,Autofit - Nahur,,available,False,normal
1674,2025-12-21,14:00,CarFix - Vikhroli West,,available,False,normal
1675,2025-12-21,14:00,GoMechanic - Andheri East,,available,True,emergency
1676,2025-12-21,14:00,Pitstop - Andheri West,,available,True,emergency
1677,2025-12-21,14:00,CarCrew - Malad West,,available,True,emergency
1678,2025-12-21,14:00,MyTVS - Goregaon East,,available,True,emergency
1679,2025-12-21,14:00,Bosch - Borivali West,,available,True,emergency
1680,2025-12-21,14:00,CarDekho - Kandivali,,available,True,emergency
1681,2025-12-21,14:00,Pitstop - Juhu,,available,True,emergency
1682,2025-12-21,14:00,GoMechanic - Santacruz,,available,True,emergency
1683,2025-12-21,14:00,MyTVS - Bandra East,,available,True,emergency
1684,2025-12-21,14:00,Autofit - Khar West,,available,True,emergency
1685,2025-12-21,14:00,CarWale - Lokhandwala,,available,False,normal
1686,2025-12-21,14:00,CarFix - Versova,,available,False,normal
1687,2025-12-21,14:00,CarFix - Dadar,,available,False,normal
1688,2025-12-21,14:00,MyTVS - Sion,,available,False,normal
1689,2025-12-21,14:00,Bosch Car Service - Parel,,available,False,normal
1690,2025-12-21,14:00,CarDekho - Bandra West,,available,False,normal
1691,2025-12-21,14:00,Pitstop - Worli,,available,False,normal
1692,2025-12-21,14:00,GoMechanic - Lower Parel,,available,False,normal
1693,2025-12-21,14:00,MyCarHelpline - Matunga,,available,False,normal
1694,2025-12-21,14:00,CarCrew - Prabhadevi,,available,False,normal
1695,2025-12-21,14:00,MyTVS - Thane West,,available,False,normal
1696,2025-12-21,14:00,Bosch - Thane East,,available,False,normal
1697,2025-12-21,14:00,Pitstop - Ghodbunder,,available,False,normal
1698,2025-12-21,14:00,GoMechanic - Wagle Estate,,available,False,normal
1699,2025-12-21,14:00,CarWale - Kalwa,,available,False,normal
1700,2025-12-21,14:00,Autofit - Pokhran Road,,available,True,emergency
1701,2025-12-21,14:00,CarFix - Kasarvadavali,,available,True,emergency
1702,2025-12-21,14:00,MyTVS - Manpada,,available,True,emergency
1703,2025-12-21,14:00,Bosch - Vashi,,available,True,emergency
1704,2025-12-21,14:00,CarWale - Nerul,,available,True,emergency
1705,2025-12-21,14:00,Pitstop - Sanpada,,available,True,emergency
1706,2025-12-21,14:00,GoMechanic - Airoli,,available,True,emergency
1707,2025-12-21,14:00,MyTVS - Rabale,,available,True,emergency
1708,2025-12-21,14:00,CarCrew - Ghansoli,,available,True,emergency
1709,2025-12-21,14:00,Autofit - Koparkhairne,,available,True,emergency
1710,2025-12-21,14:00,CarDekho - Panvel,,available,False,normal
1711,2025-12-21,14:00,Pitstop - Powai,,available,False,normal
1712,2025-12-21,14:00,GoMechanic - JVLR,,available,False,normal
1713,2025-12-21,14:00,MyCarHelpline - Hiranandani,,available,False,normal
1714,2025-12-21,14:00,CarFix - Chandivali,,available,False,normal
1715,2025-12-21,14:00,Bosch - Kurla,,available,False,normal
1716,2025-12-21,14:00,CarWale - Ghatkopar West,,available,False,normal
1717,2025-12-21,15:30,CarWale Service - Chembur,,available,False,normal
1718,2025-12-21,15:30,GoMechanic - Chembur East,,available,False,normal
1719,2025-12-21,15:30,MyTVS - Tilak Nagar,,available,False,normal
1720,2025-12-21,15:30,Pitstop - Ghatkopar,,available,False,normal
1721,2025-12-21,15:30,CarCrew - Vikhroli,,available,False,normal
1722,2025-12-21,15:30,Bosch Car Service - Mulund,,available,False,normal
1723,2025-12-21,15:30,MyCarHelpline - Kanjurmarg,,available,False,normal
1724,2025-12-21,15:30,GoMechanic - Bhandup,,available,False,normal
1725,2025-12-21,15:30,Autofit - Nahur,,available,True,emergency
1726,2025-12-21,15:30,CarFix - Vikhroli West,,available,True,emergency
1727,2025-12-21,15:30,GoMechanic - Andheri East,,available,True,emergency
1728,2025-12-21,15:30,Pitstop - Andheri West,,available,True,emergency
1729,2025-12-21,15:30,CarCrew - Malad West,,available,True,emergency
1730,2025-12-21,15:30,MyTVS - Goregaon East,,available,True,emergency
1731,2025-12-21,15:30,Bosch - Borivali West,,available,True,emergency
1732,2025-12-21,15:30,CarDekho - Kandivali,,available,True,emergency
1733,2025-12-21,15:30,Pitstop - Juhu,,available,True,emergency
1734,2025-12-21,15:30,GoMechanic - Santacruz,,available,True,emergency
1735,2025-12-21,15:30,MyTVS - Bandra East,,available,False,normal
1736,2025-12-21,15:30,Autofit - Khar West,,available,False,normal
1737,2025-12-21,15:30,CarWale - Lokhandwala,,available,False,normal
1738,2025-12-21,15:30,CarFix - Versova,,available,False,normal
1739,2025-12-21,15:30,CarFix - Dadar,,available,False,normal
1740,2025-12-21,15:30,MyTVS - Sion,,available,False,normal
1741,2025-12-21,15:30,Bosch Car Service - Parel,,available,False,normal
1742,2025-12-21,15:30,CarDekho - Bandra West,,available,False,normal
1743,2025-12-21,15:30,Pitstop - Worli,,available,False,normal
1744,2025-12-21,15:30,GoMechanic - Lower Parel,,available,False,normal
1745,2025-12-21,15:30,MyCarHelpline - Matunga,,available,False,normal
1746,2025-12-21,15:30,CarCrew - Prabhadevi,,available,False,normal
1747,2025-12-21,15:30,MyTVS - Thane West,,available,False,normal
1748,2025-12-21,15:30,Bosch - Thane East,,available,False,normal
1749,2025-12-21,15:30,Pitstop - Ghodbunder,,available,False,normal
1750,2025-12-21,15:30,GoMechanic - Wagle Estate,,available,True,emergency
1751,2025-12-21,15:30,CarWale - Kalwa,,available,True,emergency
1752,2025-12-21,15:30,Autofit - Pokhran Road,,available,True,emergency
1753,2025-12-21,15:30,CarFix - Kasarvadavali,,available,True,emergency
1754,2025-12-21,15:30,MyTVS - Manpada,,available,True,emergency
1755,2025-12-21,15:30,Bosch - Vashi,,available,True,emergency
1756,2025-12-21,15:30,CarWale - Nerul,,available,True,emergency
1757,2025-12-21,15:30,Pitstop - Sanpada,,available,True,emergency
1758,2025-12-21,15:30,GoMechanic - Airoli,,available,True,emergency
1759,2025-12-21,15:30,MyTVS - Rabale,,available,True,emergency
1760,2025-12-21,15:30,CarCrew - Ghansoli,,available,False,normal
1761,2025-12-21,15:30,Autofit - Koparkhairne,,available,False,normal
1762,2025-12-21,15:30,CarDekho - Panvel,,available,False,normal
1763,2025-12-21,15:30,Pitstop - Powai,,available,False,normal
1764,2025-12-21,15:30,GoMechanic - JVLR,,available,False,normal
1765,2025-12-21,15:30,MyCarHelpline - Hiranandani,,available,False,normal
1766,2025-12-21,15:30,CarFix - Chandivali,,available,False,normal
1767,2025-12-21,15:30,Bosch - Kurla,,available,False,normal
1768,2025-12-21,15:30,CarWale - Ghatkopar West,,available,False,normal
1769,2025-12-21,16:30,CarWale Service - Chembur,,available,False,normal
1770,2025-12-21,16:30,GoMechanic - Chembur East,,available,False,normal
1771,2025-12-21,16:30,MyTVS - Tilak Nagar,,available,False,normal
1772,2025-12-21,16:30,Pitstop - Ghatkopar,,available,False,normal
1773,2025-12-21,16:30,CarCrew - Vikhroli,,available,False,normal
1774,2025-12-21,16:30,Bosch Car Service - Mulund,,available,False,normal
1775,2025-12-21,16:30,MyCarHelpline - Kanjurmarg,,available,True,emergency
1776,2025-12-21,16:30,GoMechanic - Bhandup,,available,True,emergency
1777,2025-12-21,16:30,Autofit - Nahur,,available,True,emergency
1778,2025-12-21,16:30,CarFix - Vikhroli West,,available,True,emergency
1779,2025-12-21,16:30,GoMechanic - Andheri East,,available,True,emergency
1780,2025-12-21,16:30,Pitstop - Andheri West,,available,True,emergency
1781,2025-12-21,16:30,CarCrew - Malad West,,available,True,emergency
1782,2025-12-21,16:30,MyTVS - Goregaon East,,available,True,emergency
1783,2025-12-21,16:30,Bosch - Borivali West,,available,True,emergency
1784,2025-12-21,16:30,CarDekho - Kandivali,,available,True,emergency
1785,2025-12-21,16:30,Pitstop - Juhu,,available,False,normal
1786,2025-12-21,16:30,GoMechanic - Santacruz,,available,False,normal
1787,2025-12-21,16:30,MyTVS - Bandra East,,available,False,normal
1788,2025-12-21,16:30,Autofit - Khar West,,available,False,normal
1789,2025-12-21,16:30,CarWale - Lokhandwala,,available,False,normal
1790,2025-12-21,16:30,CarFix - Versova,,available,False,normal
1791,2025-12-21,16:30,CarFix - Dadar,,available,False,normal
1792,2025-12-21,16:30,MyTVS - Sion,,available,False,normal
1793,2025-12-21,16:30,Bosch Car Service - Parel,,available,False,normal
1794,2025-12-21,16:30,CarDekho - Bandra West,,available,False,normal
1795,2025-12-21,16:30,Pitstop - Worli,,available,False,normal
1796,2025-12-21,16:30,GoMechanic - Lower Parel,,available,False,normal
1797,2025-12-21,16:30,MyCarHelpline - Matunga,,available,False,normal
1798,2025-12-21,16:30,CarCrew - Prabhadevi,,available,False,normal
1799,2025-12-21,16:30,MyTVS - Thane West,,available,False,normal
1800,2025-12-21,16:30,Bosch - Thane East,,available,True,emergency
1801,2025-12-21,16:30,Pitstop - Ghodbunder,,available,True,emergency
1802,2025-12-21,16:30,GoMechanic - Wagle Estate,,available,True,emergency
1803,2025-12-21,16:30,CarWale - Kalwa,,available,True,emergency
1804,2025-12-21,16:30,Autofit - Pokhran Road,,available,True,emergency
1805,2025-12-21,16:30,CarFix - Kasarvadavali,,available,True,emergency
1806,2025-12-21,16:30,MyTVS - Manpada,,available,True,emergency
1807,2025-12-21,16:30,Bosch - Vashi,,available,True,emergency
1808,2025-12-21,16:30,CarWale - Nerul,,available,True,emergency
1809,2025-12-21,16:30,Pitstop - Sanpada,,available,True,emergency
1810,2025-12-21,16:30,GoMechanic - Airoli,,available,False,normal
1811,2025-12-21,16:30,MyTVS - Rabale,,available,False,normal
1812,2025-12-21,16:30,CarCrew - Ghansoli,,available,False,normal
1813,2025-12-21,16:30,Autofit - Koparkhairne,,available,False,normal
1814,2025-12-21,16:30,CarDekho - Panvel,,available,False,normal
1815,2025-12-21,16:30,Pitstop - Powai,,available,False,normal
1816,2025-12-21,16:30,GoMechanic - JVLR,,available,False,normal
1817,2025-12-21,16:30,MyCarHelpline - Hiranandani,,available,False,normal
1818,2025-12-21,16:30,CarFix - Chandivali,,available,False,normal
1819,2025-12-21,16:30,Bosch - Kurla,,available,False,normal
1820,2025-12-21,16:30,CarWale - Ghatkopar West,,available,False,normal
